pais,coords,region,urban,id
France,"[-79.67057936837882, 59.396560685632096]",Île-de-France,True,location_2Q94GBS563
Canada,"[102.5770355744782, -52.23195683429109]",Baja California,True,location_C68GMFPNRX
France,"[-107.42582497455575, -21.867194088661037]",Ontario,False,location_GKWOYJJGCO
Canada,"[-28.175258658311748, -36.03145347513358]",London,False,location_J2SAT7LSH5
UK,"[139.79190838422767, 83.83170867032638]",Bavaria,True,location_E5M8K195J2
UK,"[-2.2483156294322555, 48.5156496046709]",Ontario,True,location_65ZY8CSI13
Mexico,"[62.06906117712515, -50.22333309691937]",Île-de-France,True,location_7DS714WALE
France,"[-131.8273086685054, 12.671364637582684]",Île-de-France,False,location_O778I1F2S7
Canada,"[-13.611292206254546, -79.32467030919038]",California,True,location_44W0057DBZ
Canada,"[49.307334320222424, 76.85624569620254]",London,True,location_XUIUNM5ZGX
France,"[-122.77425374954157, 10.69604188899396]",London,True,location_H71S0GJXPW
UK,"[123.03218865362959, 9.462906232613605]",Bavaria,True,location_HIEE63VZ86
France,"[-46.68164708962678, -20.67912217292408]",London,True,location_IGCX6TN9BW
Mexico,"[-165.14801121698318, -64.23720781961771]",Ontario,False,location_R3637I0KFC
USA,"[13.86240373176338, -56.7514384370356]",Baja California,True,location_CQQFP18ZF0
France,"[153.59078354156435, 19.436601088956976]",Baja California,False,location_F1VW7KEOXM
Germany,"[128.46990884091088, 28.221986430561984]",Baja California,True,location_PK2WAJRMB9
France,"[-140.41572210221508, -32.855928200031265]",California,False,location_AQ4EEIOW7Z
UK,"[22.92421327331172, 36.929405115526635]",Bavaria,True,location_59GQ1882DG
UK,"[127.54922365490569, 77.38490009174402]",Bavaria,True,location_DYCEKKMS2N
USA,"[13.491725297890014, -20.014784508775477]",London,False,location_GP3ISOVRS7
Canada,"[169.73121330247255, 0.8153192518574883]",Bavaria,False,location_0AFEICENRF
Canada,"[-140.76160014151458, -72.14000319957793]",California,True,location_CXL1ET9ZF9
Canada,"[-38.664599272176815, 22.928303087314845]",Île-de-France,True,location_YO61L59VY4
France,"[72.18480075914718, -35.80609941336732]",London,False,location_047CUZE0AY
Germany,"[37.39298581804772, 53.44918603826346]",London,True,location_2PRHM9CFF7
France,"[25.83529149524196, 18.436128124244462]",London,False,location_K2F4F7015Z
Canada,"[131.82234399491944, -26.856685853409104]",Baja California,True,location_WRUFM1OISZ
USA,"[166.25892498985877, -88.79333899403845]",Bavaria,False,location_32L50BXRTD
Germany,"[39.816120334731266, -51.50850234707289]",Baja California,False,location_0CRRUTO5QJ
Canada,"[-147.4050094324601, 55.10800848012889]",Baja California,False,location_2FJ4SLKE2H
UK,"[-132.75560579051032, -67.06325915665604]",London,False,location_194BA01S0X
Canada,"[-133.9543141390106, -74.95439125964877]",Bavaria,True,location_Q5PO14H7N5
Canada,"[69.1272152535021, 4.026652324947577]",London,False,location_QS43T2EU43
France,"[-134.4318559760888, -87.21319889888574]",California,True,location_MT5DZYCY7W
Canada,"[30.58369975816089, 33.299118252218435]",Bavaria,False,location_WUXDLNTA50
UK,"[-34.71500171712796, -77.92721898224217]",Baja California,True,location_WE271NYS9R
UK,"[79.50369765835813, -47.66259119721659]",Ontario,True,location_A64UJAA4GS
Germany,"[151.06272331811618, -51.10035218054968]",Ontario,True,location_A99GBPGTN3
Canada,"[144.53224476475788, 50.04722794145053]",Baja California,False,location_A18O1JWMHW
France,"[23.443949226387105, 78.11232892207147]",Baja California,True,location_HSWCF9D67B
Canada,"[151.05522800141608, 33.186262915806026]",London,False,location_EW2BAR0ZP8
France,"[126.95754934769354, 70.62900351658544]",Bavaria,True,location_56VBLIIEAC
USA,"[-130.4345828687373, -86.57493312761565]",London,True,location_KULQE5G928
Germany,"[157.75096491557917, -5.288214856019962]",Ontario,False,location_QKMR92JPS9
Canada,"[-31.337164162523237, -29.18709938071914]",Baja California,True,location_P0JDLGDYT9
France,"[-85.76784392295737, -4.181739618859709]",Ontario,True,location_OE8Z4D0GV7
France,"[-25.613252191521553, 55.12728076508401]",Bavaria,True,location_XAK61GEPHQ
France,"[59.145440477174844, -40.40429408450446]",Ontario,False,location_3XIW0O3QG3
USA,"[-173.35508070226578, -72.63908426322601]",California,False,location_1ZNJ420P0Q
UK,"[-15.655736955499151, -83.6545690791217]",Île-de-France,True,location_FI2DOMQN58
Germany,"[-79.81985727967886, 40.484141361527065]",London,False,location_I8OUY22F3R
UK,"[-7.80208860756855, -34.849604739821544]",California,False,location_C56SUSNHBR
Mexico,"[108.90607928898396, 35.51683387592165]",Baja California,True,location_SGCP6G2LHZ
France,"[19.898276849169093, 21.07276048283218]",Baja California,True,location_7KGADSDISL
UK,"[-159.26095117673844, -51.98784420077979]",California,True,location_25YL3YWPDU
USA,"[-106.02621025160177, 68.23694108700312]",London,False,location_1JV9ZRX2FW
France,"[137.2275935639654, 81.63229462994036]",Ontario,True,location_1FF1UFJ239
Mexico,"[113.33889513594369, -27.374506794283676]",Baja California,False,location_3SRCFF2UFF
Germany,"[82.39510422242518, -42.73582561734316]",London,False,location_X4Z4RB4U1K
Canada,"[-103.34788381963627, -72.31199209833036]",Bavaria,False,location_XBFCTVPDEO
UK,"[104.99239112691833, 34.70827334206976]",California,False,location_QIJ7SE3161
Canada,"[-111.30112305732007, -12.12585407733603]",Bavaria,False,location_X7M6YDTXOJ
Canada,"[159.12086377637763, 20.003076568792494]",California,True,location_2NJXVVM0B2
Germany,"[124.5483739201029, -1.4782354229467671]",California,False,location_P6OWT8PT9T
Canada,"[82.24690318304306, 13.415611982387517]",Baja California,True,location_PJXSXUUD8B
UK,"[-130.98049422350908, 66.96102397002662]",Baja California,True,location_AX246I88DF
Germany,"[-3.767540206399758, -50.32231570239762]",Île-de-France,False,location_5RRMHRDCUZ
France,"[91.20207325399491, 47.8666295160354]",Baja California,False,location_N82HUNA7H2
USA,"[-52.16804536861234, 50.43354157831942]",California,True,location_6T9HS90P1H
Mexico,"[-97.82627873451821, -23.047206330673177]",Ontario,True,location_565JZC6NKD
USA,"[-42.931474328067225, -24.909858289969264]",London,True,location_BL8JFNN6UZ
Mexico,"[-104.09151850484169, -81.81178636749296]",London,True,location_YJ3583LCZS
Germany,"[-157.60534144294797, -27.11443269896749]",Île-de-France,True,location_IFJMJ4HFUS
Mexico,"[-16.17912017352222, -57.147029380561726]",London,True,location_3DPCXMH331
Mexico,"[92.15664044884795, 59.0513193109922]",Baja California,True,location_6KCDIVY5ZF
Germany,"[-80.34107239194859, -13.12567889291752]",Ontario,False,location_XAVY12QCGG
Mexico,"[-104.7544780511876, 69.0623850993675]",Ontario,False,location_KB55DDQA7Y
Germany,"[159.22974296877885, 85.97069206997773]",Île-de-France,False,location_I36VKWPGIV
USA,"[-177.72979466960913, -54.28517399965264]",California,True,location_XZFCA97Y3J
USA,"[-151.25533555577312, 56.8799017075695]",London,True,location_RXZ7QLD9RE
Canada,"[168.37127892357205, 26.129087856874264]",Baja California,False,location_3ETA1SUEZT
UK,"[-159.93314470844336, 33.75597227452343]",London,True,location_OQ7KJFY7PB
UK,"[100.37768564715583, 16.064815634991774]",Île-de-France,True,location_SVL1CPCY5N
Germany,"[6.821263122306874, -7.65567706496185]",Bavaria,True,location_DH3X370F29
Canada,"[-137.67435551773454, -75.95000954282882]",London,True,location_A0Z1U0E9PS
UK,"[150.90037185422432, 65.43239232845607]",Baja California,True,location_02KFJ7BYMV
Canada,"[-11.027132049790481, 55.46671304036184]",London,True,location_9QV1JABNRQ
Germany,"[48.1116481357634, 27.347436768773633]",Île-de-France,False,location_J4VN4HC7RR
UK,"[-173.6096783547999, 79.07754554378877]",Ontario,False,location_G4V69YH00N
UK,"[-19.477655789721666, 64.78196786327274]",California,False,location_A762JJCE08
USA,"[-64.80750978833748, 60.55412280899671]",Baja California,True,location_E1Q300VVYW
UK,"[34.181049622130274, 13.611549278918332]",Île-de-France,True,location_0OV0S58C25
France,"[14.43097571820519, 2.5535103577929874]",California,False,location_CXP85O6I9H
UK,"[-149.7494583013835, -41.45379751159347]",Baja California,False,location_AG0VRGRF9G
UK,"[38.27799333737053, -57.238044885740244]",Bavaria,False,location_7YFR5YW874
Germany,"[-48.273914503036565, -82.72350074736892]",Baja California,True,location_G83LFM0FP2
Canada,"[60.85370948183058, -26.186948776142856]",Bavaria,False,location_94U3NWGQW5
UK,"[-169.4822144121456, 50.94760535538262]",Île-de-France,True,location_RX51K0A2LC
Canada,"[-51.27829242791975, -62.00846122707916]",Île-de-France,False,location_SV5XVAC9KS
USA,"[-143.7470155113395, 32.32075088886101]",London,False,location_4M03ZCABQQ
UK,"[164.85323449081113, 32.399689399838294]",Bavaria,True,location_ACDWO3VI9W
Germany,"[41.21606386282994, -46.08033981877894]",Baja California,False,location_XHL043CQNQ
Germany,"[-72.04669054104507, -6.185139775388521]",California,True,location_VFJ1BSCG71
Germany,"[-178.92484081827675, -77.11405015938928]",London,False,location_5U67X5KI32
Germany,"[-137.3049557221187, 36.40307026665451]",California,False,location_YBEWG3M4Y6
France,"[-110.41038315203811, 4.066541560133658]",California,False,location_5QCD8GUOQS
Canada,"[-45.50007921842865, 80.13642660184956]",Ontario,True,location_OEJNYMQH73
Canada,"[-80.9811309677828, 89.11127797699265]",Île-de-France,False,location_MYCP4CR9PF
Mexico,"[-175.23520738438998, -0.6855209906015745]",Baja California,True,location_XU1TA17MNN
Canada,"[91.95580385291868, 9.586284102689646]",Baja California,False,location_FMHVG6PU2N
Canada,"[72.95691498398205, -25.686825291106558]",Ontario,True,location_JBYAHXFEZL
UK,"[123.83145200451162, -77.67516681782003]",London,False,location_DUHN2FXPHI
UK,"[-5.98646633924767, 81.94960941427249]",California,True,location_ORLO415YR4
USA,"[54.465163935621774, -8.980191186109167]",Île-de-France,False,location_0EY4TTW2SO
Germany,"[99.17133487617338, -51.44756777096012]",Baja California,False,location_2Z6R8W6Y9W
Germany,"[38.027633705468105, -61.85889996587737]",Bavaria,False,location_ONRMYDNPZT
UK,"[95.82474971125123, 82.84041311070459]",Bavaria,False,location_08FQNA0H6L
UK,"[115.18563150993384, 88.34450760921254]",London,False,location_8KD4NEYOYA
Mexico,"[-125.19930704622307, 15.118787772330293]",Bavaria,False,location_JQN0FDG42A
Mexico,"[-143.6315761119635, 69.98640346015907]",London,True,location_KIU8ZBY1IP
Canada,"[6.58627019208393, 85.94438286770449]",Île-de-France,True,location_6PNBIXTCNJ
Mexico,"[-85.124737661339, 54.72444583496244]",Île-de-France,False,location_F82RYGR2Q3
Canada,"[123.45465449235638, 56.06570556604362]",Bavaria,True,location_NOEVI72YJ7
Mexico,"[2.01804142848502, 59.5372586190432]",Baja California,True,location_3F9K98DKNF
USA,"[-104.84204117787795, 52.51024780979597]",Bavaria,True,location_TIZ46TSO3G
USA,"[-81.94607970787513, 78.78051617410142]",London,True,location_462ITP0BYC
Mexico,"[125.74884474288547, 42.43225424064872]",Île-de-France,False,location_JXH9QIAZK3
UK,"[123.17925190923643, 57.884689571593015]",Ontario,False,location_YAWI669F6M
USA,"[9.598653729563125, -52.6347616061142]",London,True,location_U3W0034899
UK,"[85.41917752440128, 1.9528814870751887]",Baja California,True,location_PRW5GQPLZU
Mexico,"[158.59074177947645, 76.26168050007684]",California,True,location_2QX2HDPCPC
Germany,"[-21.575846335332102, 12.856391254269468]",Île-de-France,True,location_91R8OHNEBR
France,"[-63.02921715155887, -67.12376199411852]",Île-de-France,True,location_HZYAS17I6C
UK,"[79.71822047914685, 84.61487131109158]",Île-de-France,True,location_VDBZ7O2AEP
Mexico,"[-41.94550973693299, -48.21254721914614]",Bavaria,True,location_U03909QLGL
Mexico,"[-18.595756536647087, -73.71906615939838]",London,True,location_QXNBPAQOBE
Mexico,"[-10.708021228526633, -36.933411820034]",Ontario,True,location_2AE64AQFVK
France,"[-112.21992116630884, 88.9886787592472]",Bavaria,True,location_B9XS5HJWPU
Germany,"[-109.63992549176443, -31.663207966113447]",London,False,location_GRGXFMLZU8
Germany,"[-66.19852955769557, -57.36656911386667]",Baja California,False,location_J0NJE2F1WF
Mexico,"[-71.61308199458345, 73.17503397401725]",London,False,location_1L8C89PNMJ
Canada,"[-71.70887236287561, -11.655483355277482]",Baja California,False,location_IVMWX9N95W
France,"[-122.79516218232212, -15.750236993052454]",Bavaria,True,location_R60TPU6GT6
Germany,"[62.210498056951906, 1.551042697803723]",Bavaria,False,location_TV9UT5YT8S
USA,"[-162.86755518241554, -19.11731545130729]",Ontario,False,location_UVZUIJDGS2
USA,"[145.23137791395095, 8.08316713130931]",Île-de-France,False,location_W0NZTBAZQR
Mexico,"[-147.8318677085833, -2.826575835253564]",Baja California,False,location_XRTPJVJU7S
UK,"[-97.5925855912639, 38.965328673569445]",Ontario,False,location_F0LWMXXE6P
Canada,"[142.0262456049402, -59.681823661504176]",London,True,location_K8DNNNOL24
Germany,"[-97.66055210691697, -46.57140554865732]",London,True,location_PSLMIZQJ73
France,"[146.0770627059182, -56.135135907329115]",Bavaria,False,location_S8V1XSWL3Y
France,"[-13.060495329980967, -4.233277557610961]",Bavaria,False,location_UVZOGUP74D
Mexico,"[12.39334090156791, 7.9186439379665075]",Île-de-France,True,location_1D47AWXYBC
Mexico,"[115.11933785289926, 71.57520648471859]",Ontario,True,location_TAWEAB2Z78
USA,"[117.02671968581859, -77.61620177453335]",Île-de-France,False,location_0PWIWW7R2R
France,"[-34.321977904472305, 82.55587308073197]",California,False,location_UV2148OK7T
France,"[-111.0459175441022, -71.32307642861956]",Île-de-France,False,location_XXR12QV5OQ
Mexico,"[84.80964985854445, -57.35088088992068]",California,False,location_HXWZW2U05N
Mexico,"[-82.77952515788616, 38.32539041260546]",Baja California,False,location_8HRXZD7TGI
UK,"[-8.946816077324087, -55.50440955403172]",Île-de-France,False,location_55TH56TWKS
France,"[-162.01672348319948, 18.902709688422462]",California,True,location_BXEQZ369WE
UK,"[1.856203241567556, -18.08678048628238]",London,False,location_JWN8YHTXCG
France,"[32.62049863345288, -23.27465888324872]",California,True,location_1SJA4NXRBW
Canada,"[76.92309747401839, -84.1593715204433]",Ontario,False,location_I2XHMCPRLW
France,"[102.36507070794079, -69.85389874487464]",California,True,location_0YD6MS298K
Mexico,"[-137.34615974108124, -35.221119936202435]",California,True,location_YLDZTNYMVZ
France,"[-92.57404655773706, 42.93781608899013]",Bavaria,False,location_MTX78VR8BK
Mexico,"[77.0170796580669, 87.24556421390571]",Bavaria,False,location_B6XPERLMLZ
Canada,"[-28.2790615327701, 2.257810989848309]",London,True,location_CIEDFZHXU4
USA,"[-52.36660539352492, 44.20768339364176]",Bavaria,True,location_OYJS7CGCQK
Canada,"[-80.1952317820557, -43.146780633251524]",Île-de-France,False,location_6QHO7SX0XK
Canada,"[111.63528043418495, 75.7757508951068]",Ontario,False,location_0B69126YA9
UK,"[92.68152976649844, -32.2611004219885]",Bavaria,False,location_IBB2V2LYU4
USA,"[30.351645061512272, -1.5352029013776587]",London,False,location_7MUCIEJ06G
Germany,"[-22.356723161563934, -53.9091333899206]",Bavaria,False,location_XI4RW9J44H
Germany,"[-91.25382709947544, -74.70961696899074]",Île-de-France,False,location_8GC33EP3BA
UK,"[135.9436310985438, 76.43876778179586]",Baja California,False,location_46FT91GI9W
Mexico,"[-38.39357648409225, -60.27943373810926]",California,False,location_EIPFXJPRJ5
Mexico,"[95.60676447094937, -1.4255988842715794]",Bavaria,True,location_UGJBK4U2HZ
Mexico,"[-116.71108635752637, 79.74060757843316]",California,False,location_B0N71MAX1S
Mexico,"[161.77315752470753, -17.366313204516956]",Ontario,True,location_0P1P4PCM1Q
Germany,"[-54.306311783652504, 2.7203298723136555]",Baja California,False,location_EOG4DYKWQ3
Canada,"[-57.57364612557336, 32.820346690052446]",Île-de-France,True,location_7LK1IKN8W3
USA,"[-130.93389050091866, -20.609146791809763]",California,True,location_T34HPYWSQW
France,"[-94.18814945203836, 42.58077122025736]",Île-de-France,True,location_7C6AWV52JJ
Canada,"[-132.5869549173596, 72.24824000930602]",London,False,location_7CJM7CDT91
France,"[93.21329213106839, 83.99667545999944]",London,False,location_P5RHWU1NQV
UK,"[-5.243533961273158, -57.967433781201414]",California,True,location_U8RUTOAEYY
USA,"[131.91415427726838, 41.539023943966725]",Bavaria,True,location_0WYQ5BSDSO
USA,"[93.54666984617666, -56.67377710247652]",Bavaria,False,location_BPLZ4DT91J
Mexico,"[-120.27463681803468, 51.41846276756965]",Bavaria,False,location_0N0QWL144B
Canada,"[72.44877709856206, -88.90389857388396]",Ontario,True,location_9TYJI8QSRI
USA,"[138.3856649849663, 26.641265020030175]",California,True,location_MVPU66HS2W
Germany,"[150.5167168279229, -48.099375037096415]",California,False,location_36USM09JTM
France,"[-168.281439078731, 65.0145607608263]",Île-de-France,False,location_PXE6YTZXHW
Mexico,"[148.052458115499, -23.849079755945368]",London,True,location_8V4L3WZFMR
USA,"[-157.73761292146685, 51.023611844365234]",California,True,location_Y1PQ0Z831P
Canada,"[-47.063356058950205, -64.69914531213344]",Baja California,True,location_S13XW99JRK
UK,"[-57.75349050981873, 54.42490816226601]",Ontario,True,location_DNPCOUZTGB
France,"[98.67160927124365, 48.696488083356854]",Baja California,True,location_65VNHSO45C
Canada,"[-22.573600851101787, -12.527151548638855]",London,False,location_H57FTCORQT
Germany,"[-61.7805726450669, 29.309454602192034]",London,False,location_7DU90IFPBQ
France,"[-56.08685273093619, -60.59210761450933]",London,False,location_TIKUYHTUT5
UK,"[78.10342767326517, 57.64477225205263]",London,True,location_FIA6N5OL8B
Mexico,"[-26.687420628766517, 71.64993341383408]",Île-de-France,False,location_1P54YAECSU
Germany,"[-17.738333198388773, -1.7983006545466083]",London,True,location_WP5MZKXA9Z
France,"[-59.5296932502694, 76.01712005499556]",Île-de-France,False,location_A1C2HEF8LN
USA,"[-157.39420633279, 4.21483204301542]",Baja California,True,location_U1I7RDMP54
UK,"[79.13295256919184, 27.81040179571528]",California,True,location_FG77G4GQE4
Canada,"[-45.84862109982569, -64.55558908758984]",Bavaria,True,location_AAHY65PX5N
USA,"[-135.34620191343197, 66.7058229642044]",California,True,location_FB38RNRPDH
Canada,"[-141.9716967995847, 6.534361198801648]",Baja California,True,location_6UAWR5I7HO
Canada,"[102.07619957193037, 20.84077383525019]",Bavaria,False,location_63DNHPJA1O
Germany,"[-70.02913692067865, 88.52819345897393]",Île-de-France,False,location_0UMULZ5P9K
Mexico,"[121.99419385473351, -20.696537672529047]",London,False,location_2V0TI0OXI0
USA,"[-102.48149703654835, 77.23358354404897]",Ontario,True,location_1NUFELP5GF
USA,"[-72.84755235711434, -84.18173723740198]",California,True,location_KBI45DKASN
Mexico,"[-28.16278917318712, -52.94120372425305]",Baja California,False,location_B0E3R8B0LE
Mexico,"[-68.78789963578934, 60.047581279374384]",Baja California,False,location_N7Q9TDHA6J
Germany,"[-1.3357317610424388, 8.32188001532485]",Île-de-France,True,location_GUPL39R3VC
Canada,"[177.01620140917214, 13.353020965949412]",Baja California,True,location_J4JRG9ZDIF
Canada,"[24.87566878965052, -5.954244641364724]",California,True,location_4IOIAMBP5W
Canada,"[-45.512301998499, -21.269149784292054]",Baja California,True,location_3UASX7PMK6
Germany,"[91.5904754269506, 64.92033250298351]",California,True,location_5GA6O1PPB6
Mexico,"[-79.2186372470313, -0.21969432351865237]",Bavaria,False,location_1R4XN1261P
France,"[68.03004894819182, -49.1896730460697]",London,True,location_OVFZ6XGG3U
Germany,"[20.120942922680456, 87.79390762581559]",London,True,location_MSAS4WD3FV
France,"[-85.30340297602343, -53.59903965561303]",London,True,location_ZWSJU7R6G7
USA,"[143.64292049944112, 3.5083404176757824]",Bavaria,True,location_HOVPVT20NK
Germany,"[-45.43921720089958, -23.408063904254064]",Ontario,True,location_0URERXD26M
Canada,"[-108.11934199173417, 64.13070402887877]",Île-de-France,False,location_18VZ10YOPO
Canada,"[65.00727187900608, -85.33547784986838]",Baja California,False,location_94GHYOL2N6
UK,"[-177.85619714902737, -42.24464439822205]",Baja California,True,location_IZYYUV41L5
France,"[80.43981128401714, 45.38724141386547]",London,False,location_C9G7MD1X94
Germany,"[63.85003419611442, -10.180676473627244]",London,True,location_12BUMPG7DK
Germany,"[141.75081838531514, -80.7976903638129]",Île-de-France,False,location_00G3DNAU3K
France,"[-126.89832363203286, -18.570547192809713]",Ontario,True,location_BA7EX05QO9
Mexico,"[-78.68962172571688, -26.784701757578674]",California,False,location_3EJD9RJ06D
UK,"[79.8303008314133, -11.91393665424873]",Ontario,True,location_HU9WP99797
USA,"[31.3166151097318, 17.647357179544287]",Ontario,False,location_161OSX4M8T
France,"[-156.1279921690503, 88.48985668090543]",Bavaria,False,location_1QV8SA515G
Mexico,"[-29.009518353763838, -55.26893613692928]",London,True,location_9I3EG4R6XX
Mexico,"[43.1877631868316, -40.929921480973896]",London,True,location_TXWKNO5CW2
Canada,"[-109.74975543794972, 83.07131292373353]",California,False,location_5ASANCU8QJ
Germany,"[31.907272103788017, -79.0955338140398]",Ontario,False,location_JVCPO1NXFK
Germany,"[70.34846836941975, 51.16267536732056]",London,True,location_T9JM8GNCPB
Canada,"[107.07456988071209, -5.832355648717936]",Baja California,True,location_49T5VOBY62
Mexico,"[152.88394188212862, 5.6245005981429586]",Île-de-France,False,location_XLA4FCH5Q2
Canada,"[129.277613110642, -26.685950989569292]",Ontario,False,location_UW6RKE0LEP
Germany,"[62.74864039705906, 70.49140384865387]",California,False,location_9JQOB98RO8
Canada,"[144.33617680179498, 4.049564708685153]",Île-de-France,True,location_VCFHKC5WAB
Germany,"[104.27229098998532, 16.110104674870698]",Ontario,False,location_Z8XKBEFM8C
Canada,"[-163.54166753336622, 1.707470464716451]",California,True,location_OA6IS405ON
USA,"[-155.84175480347085, 38.32887014958541]",Bavaria,False,location_22AXL55PDK
USA,"[174.8915841717261, 71.03594547721642]",Île-de-France,False,location_2NPNRHHZCS
France,"[140.53035748914476, 65.08894821319336]",London,True,location_RM8DZGTPGT
UK,"[34.17031901002727, 3.6964736921605663]",Baja California,False,location_O1CLLLLR51
Germany,"[-47.66378372160864, 76.70405694122479]",California,False,location_KTY4NQNEBT
Mexico,"[-56.332696475991895, -8.50249691050611]",London,False,location_DGUYY0GYFF
Mexico,"[58.223969148129925, -9.873341011967298]",London,True,location_PISI39C0H7
Canada,"[-111.01753832398163, 26.02956947364609]",Île-de-France,False,location_9HDNB2HE0O
USA,"[23.39612320550208, -7.962681299773621]",Ontario,False,location_8LBCX28N91
Germany,"[167.13203978879466, 74.43704752571284]",Ontario,True,location_5U4QZJIAMX
Canada,"[-96.74304274972985, 38.06342275481114]",London,False,location_NZC47SHLXS
Canada,"[178.69990765677807, 24.6488728978088]",Bavaria,True,location_T07KZQLVFO
Mexico,"[-173.0442141381648, 84.79878476642597]",Bavaria,False,location_5Z84HPSIC2
UK,"[-53.50037990045614, 63.42026705919645]",California,False,location_QNI841AV4T
Mexico,"[81.69968416524108, -4.874656479862253]",Ontario,True,location_YLA32W65NV
Mexico,"[-137.19235538349284, -41.002323768577135]",California,False,location_LYPODHWUJF
Germany,"[21.81169759283725, 54.15903120524041]",London,True,location_2YJ5ITVTBK
Mexico,"[166.868974915538, 58.82573916999863]",California,False,location_C3K5KGSG0M
USA,"[-72.00693613894842, -80.76986615822611]",California,True,location_UQ7K7XBSW2
Germany,"[-176.43646749050077, 3.6369057580359083]",Bavaria,True,location_92NWX7I0TJ
France,"[-79.80550193464464, 27.356192024914904]",Île-de-France,False,location_GG9XI8XOAI
Germany,"[-124.8193260619054, -87.94668954085888]",Île-de-France,False,location_Y5HGK3BGZF
USA,"[-53.63469131029166, -79.88764706497987]",California,False,location_Q2XKAMB390
Germany,"[-151.2750609964206, -17.83000702753381]",Bavaria,True,location_ICNV3ECSH5
Canada,"[-117.80700901990726, -25.283079922576164]",California,False,location_BLT8UANFFU
France,"[130.80514508826963, -24.879491889869215]",California,True,location_CIQM2HX31Q
Mexico,"[-166.39372753789024, -40.39130620824041]",Île-de-France,True,location_2XR2ZUF523
USA,"[95.58646878562809, 36.15429856854365]",Bavaria,False,location_IBAIKUS4KG
Canada,"[-45.74248183826393, 70.28355887564734]",Île-de-France,False,location_Z0KCD0RCS9
Mexico,"[166.61052233461328, -73.31804082868356]",Bavaria,False,location_Z5GPAK5G8K
Germany,"[-176.12065445064013, -25.281568726006682]",Baja California,True,location_D54U1I19G2
Mexico,"[115.32643763360426, 67.15009918510799]",London,True,location_S5Z6A5RIPD
Germany,"[-58.30256369636308, 88.36531519576798]",California,False,location_S7YFPM8PYI
Mexico,"[-134.6816299081625, 88.10015247133879]",Île-de-France,False,location_U107G2TY8Y
Canada,"[-21.816578001747985, -37.629540074926496]",California,True,location_MTUYBOYE7A
Germany,"[-117.15319156846, -21.385133044211813]",Ontario,True,location_T6TCXWK15N
Mexico,"[91.31589030098837, -10.96170907407594]",Bavaria,False,location_OAN8DWC7TM
USA,"[-102.44873957797832, -55.11239037078182]",Ontario,False,location_JRT7ILMFKV
Canada,"[123.16393033693726, 71.69955375581975]",London,False,location_WJUP1ARQLM
France,"[-176.63879146440325, -33.210904759691545]",Île-de-France,True,location_03JPVQX8ID
Mexico,"[22.68480840269487, 49.701290835212376]",Île-de-France,False,location_DVSLXZ6DT8
Germany,"[152.60816526677314, 47.58874254684011]",California,True,location_USG47RA4OV
USA,"[-46.47263568794949, 59.182347522660706]",Ontario,True,location_GDLSM0V6L1
Germany,"[-167.86425795707686, -0.8285244995991974]",California,True,location_YKYX4H59Z6
Germany,"[153.91899209057766, 6.006544252060635]",Île-de-France,True,location_3QELG3KKFG
USA,"[109.81695715601228, 50.89542623548178]",London,True,location_R99OT4G9J6
France,"[123.04054634089329, 42.21129799603847]",London,True,location_Y0H7U7W2PX
USA,"[39.16958358914499, 34.52681932361608]",Baja California,False,location_3SYFF0O4PI
UK,"[163.83070226159606, 48.67602822819504]",California,False,location_HNUM4YY708
Canada,"[102.28109372388315, 0.7444334355438684]",Bavaria,True,location_RWT49F0EYF
Canada,"[-89.93179348361872, 72.86490354487552]",Île-de-France,False,location_IROKPK6DPS
Canada,"[149.1223125352227, -50.79748009723913]",Bavaria,True,location_F3VET6AXL2
UK,"[126.46680060013944, 65.32185860486862]",California,True,location_GN3531ORGT
UK,"[153.53683116589167, 4.9718883738819954]",Bavaria,True,location_68MMNA81VN
France,"[68.96572818979541, 29.664070154928254]",London,False,location_W3H8J68U9P
USA,"[121.73760118806518, 64.39975550214447]",Baja California,False,location_EFNVMF9751
Germany,"[-152.62054479618317, 29.277478579115197]",Bavaria,True,location_A838CFQUY6
USA,"[38.62288448014212, 83.57228941352369]",Ontario,True,location_NW8Y02CVMG
Mexico,"[-96.95932601960118, -80.58318301651533]",Bavaria,True,location_2GOVSFCDCV
Mexico,"[-161.24872735596932, -17.784146199745848]",Baja California,True,location_Q65O3G218T
Germany,"[-115.17507916946896, 18.78954937316628]",California,True,location_EVDD6Z9DGV
Mexico,"[-69.87266316107676, 2.509320586492109]",Baja California,False,location_CJ2YAYXHP2
UK,"[104.81758947592277, 39.95944045963276]",Île-de-France,True,location_18TKFOEXVO
France,"[71.45641344963548, -2.2366829706721916]",London,False,location_ZP7WVPC6I1
USA,"[158.61478940762777, -41.086122595271576]",California,False,location_7MDZBSEKR2
Germany,"[25.41209094199982, -0.5930134746839997]",Ontario,False,location_LV4MK85HVG
Canada,"[-155.3587979619008, 18.292247762931964]",London,True,location_S79ROQ32YP
France,"[32.057470746420535, -61.42888267581635]",Bavaria,True,location_3HTSVGBCXK
USA,"[170.88803848210318, 31.824034935514476]",California,False,location_1WG4W057OT
France,"[178.2702014786824, -9.78970049967893]",London,True,location_PQ09VOEB8R
France,"[152.94519551767138, 42.13754105417809]",Bavaria,True,location_7YLJETBTT8
